user_id,monthly_income,age,risk_tolerance,job_industry,dependent_count,monthly_expenses,emergency_fund_ratio,spending_volatility,income_stability,savings_goal_timeline,fixed_deposit_rate,savings_account_rate,debt_to_income_ratio,fixed_deposit_allocation_percentage,savings_account_allocation_percentage
7357,5459.2,23,6.71,Services,3,4984.21,0.31,0.22,0.95,47,2.48,0.63,0.31,80.0,20.0
7358,4653.41,29,2.35,Technology,1,4313.85,0.23,0.2,0.74,19,2.87,0.47,0.17,53.0,47.0
7359,3212.19,40,3.59,Government,0,2100.22,0.48,0.19,1.0,22,2.51,0.42,0.08,66.0,34.0
7360,7915.29,26,5.0,Retail,1,5704.46,0.1,0.21,0.95,24,2.7,0.56,0.04,69.0,31.0
7361,3860.49,27,5.54,Retail,2,3167.37,0.53,0.21,0.95,22,2.99,0.55,0.29,70.0,30.0
7362,5995.47,42,5.41,Finance,3,4234.57,0.34,0.11,0.92,33,2.73,0.44,0.23,75.0,25.0
7363,6589.35,38,6.83,Technology,0,4878.36,0.33,0.17,0.95,19,2.59,0.32,0.28,74.0,26.0
7364,4167.08,38,6.22,Retail,0,2867.82,0.24,0.2,0.87,26,3.05,0.7,0.4,72.0,28.0
7365,6557.02,41,6.54,Construction,1,4004.96,0.18,0.32,0.84,20,2.98,0.64,0.26,67.0,33.0
7366,6146.32,31,3.42,Technology,2,5068.26,0.39,0.23,0.92,36,3.09,0.42,0.27,68.0,32.0
7367,7591.95,31,5.72,Finance,0,5510.59,0.43,0.26,0.86,26,2.55,0.49,0.26,69.0,31.0
7368,4295.98,41,5.04,Education,3,2886.51,0.39,0.19,0.71,25,2.44,0.5,0.22,63.0,37.0
7369,3071.2,24,7.69,Manufacturing,4,3249.4,0.56,0.27,0.83,29,3.1,0.56,0.2,75.0,25.0
7370,4241.77,23,5.76,Government,2,3079.4,0.41,0.21,0.88,35,2.54,0.47,0.34,74.0,26.0
7371,5313.28,31,4.5,Retail,4,2975.44,0.51,0.24,0.7,32,2.8,0.46,0.21,63.0,37.0
7372,5087.32,42,6.78,Healthcare,0,3801.23,0.18,0.21,0.95,31,2.78,0.49,0.33,78.0,22.0
7373,4409.84,37,6.34,Technology,3,4496.08,0.33,0.23,0.8,34,2.67,0.41,0.38,73.0,27.0
7374,2500.0,41,4.27,Government,2,1612.94,0.62,0.18,0.85,24,2.55,0.6,0.42,65.0,35.0
7375,5705.72,23,4.98,Healthcare,0,2755.29,0.55,0.29,0.95,40,2.73,0.56,0.37,74.0,26.0
7376,7958.52,37,5.0,Technology,1,6852.8,0.45,0.18,0.76,30,2.99,0.4,0.28,67.0,33.0
7377,5696.38,40,7.34,Manufacturing,1,3686.07,0.34,0.15,0.95,28,2.69,0.53,0.36,79.0,21.0
7378,5913.7,24,5.8,Education,2,5567.08,0.26,0.21,0.95,23,2.55,0.44,0.26,71.0,29.0
7379,5858.67,41,6.59,Construction,3,3585.77,0.32,0.29,0.92,12,2.82,0.51,0.44,67.0,33.0
7380,5595.57,34,4.76,Technology,2,5308.06,0.5,0.17,0.81,24,2.4,0.3,0.3,65.0,35.0
7381,6397.5,59,6.0,Finance,2,5814.06,0.1,0.19,0.99,17,2.86,0.48,0.45,71.0,29.0
7382,5593.06,23,7.46,Healthcare,0,3937.83,0.67,0.21,0.88,20,2.92,0.63,0.31,73.0,27.0
7383,4530.98,45,4.96,Retail,2,2444.42,0.59,0.13,0.92,25,2.71,0.39,0.26,70.0,30.0
7384,3806.02,31,5.67,Manufacturing,2,2803.17,0.58,0.13,0.92,34,2.96,0.46,0.21,76.0,24.0
7385,4626.54,23,3.46,Government,0,3473.38,0.49,0.26,1.0,23,2.78,0.63,0.21,65.0,35.0
7386,5471.19,30,4.35,Finance,4,3686.6,0.42,0.2,0.91,16,2.75,0.67,0.27,63.0,37.0
7387,4525.88,37,5.0,Technology,1,2975.95,0.46,0.15,0.92,12,2.59,0.58,0.18,65.0,35.0
7388,5471.51,43,3.91,Education,2,4528.08,0.35,0.18,0.9,15,2.99,0.66,0.31,61.0,39.0
7389,5658.73,48,7.48,Energy,1,3324.57,0.72,0.17,0.88,41,2.7,0.62,0.29,80.0,20.0
7390,6249.77,46,4.24,Finance,3,6337.67,0.38,0.2,0.96,19,2.75,0.33,0.15,65.0,35.0
7391,6924.19,27,6.68,Retail,0,5264.19,0.33,0.21,0.74,9,2.93,0.56,0.12,62.0,38.0
7392,5117.01,44,5.78,Services,1,3794.99,0.36,0.1,0.89,26,2.63,0.52,0.35,73.0,27.0
7393,3038.34,38,5.55,Technology,0,2106.79,0.29,0.27,0.82,19,2.65,0.4,0.34,64.0,36.0
7394,4482.34,29,7.73,Retail,0,2671.26,0.52,0.2,0.72,23,2.8,0.33,0.2,70.0,30.0
7395,5066.09,33,2.11,Healthcare,0,3591.71,0.32,0.17,0.88,31,2.48,0.58,0.21,62.0,38.0
7396,2500.0,29,5.21,Healthcare,1,1623.13,0.38,0.24,0.99,33,2.87,0.49,0.3,74.0,26.0
7397,7083.0,35,3.88,Education,3,5803.94,0.6,0.15,0.8,23,2.79,0.51,0.21,62.0,38.0
7398,5213.57,29,2.56,Construction,1,3445.31,0.56,0.18,0.79,26,2.47,0.56,0.3,59.0,41.0
7399,5572.03,26,3.71,Finance,2,5306.04,0.25,0.14,0.74,34,2.37,0.67,0.36,65.0,35.0
7400,7048.29,38,5.53,Technology,3,7061.81,0.58,0.24,0.95,17,2.69,0.44,0.39,67.0,33.0
7401,4054.79,40,4.41,Technology,2,2674.48,0.19,0.26,0.74,13,2.72,0.46,0.17,56.0,44.0
7402,5861.06,33,6.84,Technology,0,4593.68,0.17,0.22,0.86,27,3.05,0.47,0.22,73.0,27.0
7403,4835.2,45,5.18,Services,0,2757.02,0.35,0.19,0.8,15,3.22,0.43,0.25,62.0,38.0
7404,4723.87,32,5.01,Finance,0,3945.79,0.44,0.14,0.98,20,2.63,0.69,0.31,70.0,30.0
7405,3841.71,32,5.02,Services,0,3100.63,0.37,0.18,0.87,24,2.63,0.6,0.32,68.0,32.0
7406,7498.4,40,5.35,Construction,1,7011.01,0.47,0.21,0.83,25,3.09,0.57,0.2,67.0,33.0
7407,4436.75,33,4.87,Construction,2,3616.63,0.34,0.17,0.88,21,2.88,0.56,0.4,66.0,34.0
7408,6049.2,35,4.22,Healthcare,0,3762.3,0.1,0.18,0.95,31,3.3,0.49,0.36,71.0,29.0
7409,2500.0,23,6.98,Healthcare,1,1704.24,0.37,0.14,0.81,23,2.76,0.3,0.23,72.0,28.0
7410,6769.98,35,4.56,Manufacturing,1,5119.93,0.17,0.16,0.95,10,3.0,0.7,0.25,63.0,37.0
7411,6578.32,23,4.92,Finance,2,4330.62,0.4,0.13,1.0,25,3.27,0.47,0.27,73.0,27.0
7412,5146.15,25,6.14,Manufacturing,3,2736.45,0.21,0.21,0.76,25,2.55,0.59,0.22,67.0,33.0
7413,4659.59,24,5.98,Technology,4,3979.51,0.48,0.2,0.7,21,2.61,0.6,0.25,63.0,37.0
7414,5600.0,26,4.16,Energy,2,4395.5,0.6,0.2,0.95,22,2.88,0.49,0.26,66.0,34.0
7415,8433.19,30,6.63,Technology,1,6545.06,0.14,0.18,0.74,20,2.79,0.7,0.22,67.0,33.0
7416,2500.0,31,6.31,Education,2,2069.17,0.1,0.17,0.95,17,2.83,0.61,0.51,71.0,29.0
7417,6173.04,40,5.77,Retail,2,4919.29,0.35,0.19,0.95,36,2.65,0.43,0.24,77.0,23.0
7418,3632.57,36,4.85,Education,1,3064.59,0.57,0.18,0.83,29,2.79,0.59,0.24,68.0,32.0
7419,4970.12,23,4.89,Technology,2,3356.25,0.42,0.21,0.83,29,2.73,0.62,0.15,68.0,32.0
7420,4628.18,35,5.2,Education,1,2967.02,0.34,0.29,0.75,22,2.91,0.5,0.28,61.0,39.0
7421,4357.52,37,3.65,Technology,4,5185.45,0.24,0.19,0.86,16,2.99,0.57,0.45,60.0,40.0
7422,4984.3,32,5.44,Healthcare,0,1993.72,0.51,0.17,1.0,6,2.5,0.48,0.2,65.0,35.0
7423,3298.74,34,6.84,Healthcare,1,2764.66,0.63,0.19,0.99,33,3.05,0.46,0.31,80.0,20.0
7424,6543.77,36,6.81,Finance,1,5084.35,0.12,0.18,1.0,40,2.81,0.52,0.4,80.0,20.0
7425,2500.0,41,4.93,Finance,2,1949.58,0.44,0.18,1.0,13,2.99,0.52,0.16,67.0,33.0
7426,5809.65,23,7.1,Finance,0,4296.91,0.78,0.17,0.95,8,2.77,0.48,0.25,70.0,30.0
7427,4510.2,33,8.36,Manufacturing,1,3581.25,0.31,0.23,0.95,29,3.02,0.3,0.34,80.0,20.0
7428,3243.61,47,5.03,Education,2,1962.01,0.37,0.23,0.89,38,2.98,0.66,0.43,73.0,27.0
7429,5303.58,46,6.54,Technology,2,3516.96,0.39,0.25,0.89,17,2.88,0.63,0.31,68.0,32.0
7430,2664.57,41,2.11,Services,1,1764.28,0.34,0.26,0.89,39,2.81,0.42,0.34,64.0,36.0
7431,5059.57,39,3.61,Retail,1,2437.0,0.56,0.18,0.89,27,2.9,0.47,0.14,65.0,35.0
7432,2865.68,48,5.64,Technology,2,2232.26,0.67,0.12,0.89,6,3.19,0.4,0.37,64.0,36.0
7433,5691.91,50,3.99,Energy,2,4875.13,0.14,0.3,0.95,33,3.02,0.35,0.46,68.0,32.0
7434,3613.46,33,8.56,Retail,3,3600.98,0.26,0.1,0.6,22,2.93,0.4,0.4,71.0,29.0
7435,4323.51,27,6.4,Education,2,3412.79,0.59,0.18,0.83,22,2.69,0.51,0.22,69.0,31.0
7436,5440.92,32,6.95,Energy,0,3128.77,0.49,0.13,0.69,21,2.68,0.54,0.29,68.0,32.0
7437,3841.19,59,5.46,Healthcare,2,3099.38,0.47,0.22,1.0,24,2.65,0.41,0.3,72.0,28.0
7438,4913.05,23,4.0,Energy,0,3154.81,0.5,0.15,0.71,17,2.55,0.47,0.4,57.0,43.0
7439,2729.25,31,4.72,Technology,1,2187.11,0.41,0.26,0.77,14,2.97,0.53,0.45,58.0,42.0
7440,5946.31,23,5.88,Education,1,4221.93,0.47,0.21,0.78,28,2.83,0.44,0.18,69.0,31.0
7441,7647.37,35,4.54,Retail,3,7346.29,0.35,0.28,0.73,14,2.87,0.55,0.21,56.0,44.0
7442,9188.31,25,6.51,Technology,0,5732.2,0.37,0.21,0.82,15,2.48,0.41,0.33,66.0,34.0
7443,5136.75,34,6.57,Technology,2,4801.98,0.39,0.26,0.64,8,2.65,0.7,0.28,57.0,43.0
7444,6182.31,23,5.51,Government,0,4128.26,0.34,0.15,1.0,31,2.77,0.44,0.28,77.0,23.0
7445,2500.0,39,2.76,Education,3,1918.19,0.47,0.25,0.89,43,2.56,0.47,0.34,68.0,32.0
7446,7254.1,44,8.07,Services,1,4920.86,0.44,0.19,0.77,13,2.57,0.4,0.45,69.0,31.0
7447,6164.34,31,5.18,Finance,2,5346.0,0.12,0.21,1.0,18,2.61,0.3,0.19,69.0,31.0
7448,4274.1,33,9.56,Services,2,2682.05,0.37,0.25,0.88,23,2.9,0.54,0.34,80.0,20.0
7449,6855.77,33,6.48,Finance,1,4804.18,0.4,0.22,0.86,30,2.3,0.38,0.45,73.0,27.0
7450,4618.29,36,5.19,Manufacturing,3,4544.38,0.63,0.16,0.92,23,2.77,0.52,0.53,70.0,30.0
7451,4312.96,34,6.17,Healthcare,2,3631.63,0.36,0.18,0.93,37,3.1,0.44,0.36,78.0,22.0
7452,5713.0,41,2.47,Retail,1,3361.59,0.41,0.15,0.95,18,3.01,0.62,0.23,60.0,40.0
7453,3404.97,44,7.04,Healthcare,1,2551.13,0.39,0.24,0.9,24,3.02,0.5,0.29,73.0,27.0
7454,6532.44,28,9.35,Education,3,4380.26,0.6,0.18,0.71,24,2.73,0.35,0.21,76.0,24.0
7455,3416.02,32,2.37,Technology,0,2284.13,0.22,0.18,0.95,9,3.19,0.51,0.41,56.0,44.0
7456,3424.92,42,5.07,Technology,1,2968.66,0.28,0.21,0.83,22,2.69,0.7,0.36,65.0,35.0
7457,3635.47,23,5.34,Healthcare,3,3106.66,0.27,0.19,0.95,26,2.89,0.48,0.3,72.0,28.0
7458,6139.25,23,6.81,Government,0,3295.6,0.4,0.26,0.98,11,2.91,0.45,0.25,69.0,31.0
7459,4074.84,36,8.66,Education,2,3084.98,0.18,0.24,0.75,18,2.58,0.56,0.33,71.0,29.0
7460,2978.01,38,6.07,Healthcare,1,2192.98,0.62,0.24,0.92,38,2.41,0.44,0.29,77.0,23.0
7461,4091.48,29,8.71,Services,0,3106.29,0.46,0.18,0.8,18,2.98,0.51,0.23,74.0,26.0
7462,4951.94,30,5.76,Retail,2,4506.14,0.49,0.24,0.81,25,2.62,0.52,0.14,67.0,33.0
7463,3228.54,28,6.18,Services,3,2270.95,0.72,0.23,0.95,21,2.78,0.4,0.25,71.0,29.0
7464,3272.48,28,5.99,Services,1,2223.16,0.35,0.14,0.77,19,2.88,0.58,0.31,66.0,34.0
7465,8166.94,40,7.33,Technology,0,5630.02,0.53,0.19,0.77,14,2.8,0.61,0.37,67.0,33.0
7466,3709.15,25,4.87,Energy,1,2405.29,0.49,0.19,0.95,26,2.94,0.42,0.26,70.0,30.0
7467,4515.44,32,6.73,Technology,4,4424.11,0.63,0.27,0.75,16,2.89,0.58,0.3,64.0,36.0
7468,4449.14,27,3.65,Services,0,2292.19,0.5,0.18,0.86,20,2.91,0.59,0.19,61.0,39.0
7469,4367.96,23,5.07,Manufacturing,0,2953.36,0.32,0.22,0.92,33,2.87,0.5,0.22,72.0,28.0
7470,5932.02,41,4.54,Manufacturing,4,6251.31,0.46,0.27,0.92,16,2.51,0.65,0.42,63.0,37.0
7471,6422.21,30,5.63,Retail,3,5471.81,0.3,0.15,0.71,33,2.81,0.66,0.36,69.0,31.0
7472,4541.07,36,5.03,Services,2,3637.8,0.33,0.21,0.78,20,2.9,0.44,0.3,62.0,38.0
7473,3145.28,23,7.2,Manufacturing,0,2309.99,0.4,0.3,0.68,22,3.26,0.55,0.32,65.0,35.0
7474,6911.66,29,4.18,Finance,0,4185.63,0.37,0.12,1.0,27,2.88,0.55,0.36,71.0,29.0
7475,4856.99,41,2.9,Technology,0,3459.16,0.27,0.17,0.95,12,2.76,0.59,0.37,59.0,41.0
7476,7595.48,55,3.46,Government,2,5896.62,0.1,0.21,1.0,29,2.93,0.55,0.36,68.0,32.0
7477,2500.0,23,6.99,Technology,1,1537.77,0.44,0.22,0.85,16,2.66,0.6,0.18,69.0,31.0
7478,5293.1,33,4.05,Government,0,3918.12,0.46,0.21,0.93,25,3.08,0.53,0.38,66.0,34.0
7479,7877.91,38,6.1,Manufacturing,0,6224.28,0.45,0.23,0.79,14,2.78,0.7,0.3,63.0,37.0
7480,4470.1,30,5.06,Finance,3,4450.47,0.69,0.26,0.8,26,2.75,0.5,0.29,65.0,35.0
7481,4661.76,41,6.74,Manufacturing,2,4140.9,0.17,0.2,0.9,12,2.51,0.41,0.39,68.0,32.0
7482,5443.27,28,5.15,Government,2,4579.3,0.63,0.2,0.85,19,2.71,0.59,0.22,65.0,35.0
7483,4161.81,36,9.65,Services,0,2856.23,0.77,0.23,0.65,19,2.78,0.47,0.21,72.0,28.0
7484,4531.89,30,8.35,Healthcare,3,3774.18,0.66,0.3,1.0,28,3.15,0.45,0.41,80.0,20.0
7485,4493.28,44,5.03,Services,1,2885.19,0.35,0.23,0.79,35,2.72,0.5,0.32,69.0,31.0
7486,4058.87,29,4.82,Energy,1,1979.72,0.47,0.25,0.87,20,2.79,0.54,0.18,64.0,36.0
7487,6843.28,32,10.0,Construction,3,4388.21,0.28,0.12,0.84,21,2.94,0.44,0.3,80.0,20.0
7488,5691.62,42,3.88,Services,0,3707.85,0.3,0.19,0.95,18,2.63,0.58,0.34,64.0,36.0
7489,5375.94,26,5.42,Retail,2,3369.82,0.66,0.14,0.7,36,2.7,0.46,0.17,70.0,30.0
7490,6212.86,35,5.53,Technology,2,5154.75,0.5,0.2,0.93,21,3.06,0.58,0.28,69.0,31.0
7491,4603.47,23,5.5,Manufacturing,0,3796.66,0.51,0.27,0.85,27,2.5,0.51,0.24,68.0,32.0
7492,3838.69,26,2.89,Government,1,1689.03,0.23,0.14,1.0,27,2.66,0.54,0.08,67.0,33.0
7493,4096.06,38,6.24,Services,4,3169.74,0.18,0.29,0.81,17,2.87,0.39,0.47,64.0,36.0
7494,5002.67,27,4.04,Manufacturing,0,4252.27,0.56,0.2,0.81,28,2.88,0.34,0.37,64.0,36.0
7495,3411.18,30,7.65,Government,1,2752.02,0.46,0.24,1.0,33,3.3,0.55,0.31,80.0,20.0
7496,4249.61,38,3.32,Retail,2,3257.75,0.36,0.25,0.78,20,2.83,0.7,0.33,57.0,43.0
7497,4225.83,30,5.59,Healthcare,1,2774.22,0.66,0.3,0.9,31,2.68,0.43,0.33,71.0,29.0
7498,8186.83,41,2.18,Education,1,6381.14,0.49,0.23,0.83,26,2.71,0.68,0.21,58.0,42.0
7499,2500.0,36,2.27,Government,0,1869.8,0.27,0.16,0.81,14,3.03,0.55,0.35,54.0,46.0
7500,4730.57,38,4.24,Education,0,2474.38,0.11,0.25,0.82,36,2.66,0.46,0.22,67.0,33.0
7501,7588.54,44,4.45,Education,3,7883.99,0.49,0.1,0.83,30,2.76,0.47,0.11,69.0,31.0
7502,5182.77,37,7.7,Retail,3,4647.91,0.33,0.15,0.92,13,2.98,0.55,0.29,73.0,27.0
7503,6130.13,47,5.44,Government,1,5015.64,0.38,0.17,0.9,16,2.74,0.66,0.28,66.0,34.0
7504,5149.74,42,7.44,Manufacturing,1,4262.13,0.37,0.1,0.66,34,2.92,0.55,0.47,74.0,26.0
7505,3999.0,30,4.93,Services,1,2996.65,0.61,0.28,0.85,16,2.49,0.5,0.23,61.0,39.0
7506,2500.0,45,6.41,Education,1,1909.99,0.53,0.27,0.8,13,2.6,0.54,0.28,63.0,37.0
7507,5308.18,37,4.41,Healthcare,2,4470.18,0.39,0.22,0.83,11,2.69,0.4,0.26,58.0,42.0
7508,3836.59,31,4.31,Retail,0,2356.78,0.38,0.25,0.88,18,2.51,0.44,0.24,62.0,38.0
7509,3799.5,37,2.77,Construction,3,3530.87,0.44,0.22,0.89,29,2.57,0.54,0.21,63.0,37.0
7510,4251.52,43,6.0,Manufacturing,1,2918.45,0.6,0.24,0.91,26,2.67,0.52,0.23,71.0,29.0
7511,7617.29,38,5.89,Technology,3,6437.26,0.41,0.26,0.89,13,3.22,0.5,0.32,64.0,36.0
7512,8607.26,49,6.67,Retail,1,7634.9,0.31,0.13,0.92,21,2.88,0.52,0.22,74.0,26.0
7513,5325.81,43,5.82,Construction,2,4131.1,0.22,0.25,0.88,29,2.97,0.48,0.53,71.0,29.0
7514,4302.85,39,8.54,Healthcare,3,3867.21,0.39,0.26,1.0,17,2.94,0.39,0.29,78.0,22.0
7515,3234.16,26,5.76,Technology,1,2250.25,0.22,0.17,0.95,22,2.35,0.41,0.43,72.0,28.0
7516,5702.81,33,6.99,Manufacturing,2,4197.84,0.45,0.19,0.87,37,2.83,0.56,0.24,79.0,21.0
7517,7674.36,35,5.01,Technology,2,7762.19,0.47,0.16,0.68,24,2.7,0.67,0.12,62.0,38.0
7518,4628.99,40,4.14,Finance,1,2564.06,0.58,0.22,1.0,36,2.48,0.55,0.35,73.0,27.0
7519,2500.0,40,6.58,Technology,1,1801.83,0.37,0.22,0.82,17,2.89,0.41,0.24,67.0,33.0
7520,6005.07,36,5.37,Education,1,3499.76,0.55,0.21,0.91,20,2.43,0.61,0.21,68.0,32.0
7521,6478.1,35,6.75,Finance,1,5525.71,0.64,0.16,1.0,34,2.8,0.51,0.13,80.0,20.0
7522,2621.23,40,6.03,Technology,1,1856.42,0.41,0.27,0.84,24,2.74,0.58,0.27,68.0,32.0
7523,5264.73,28,4.31,Technology,0,3175.25,0.74,0.17,0.8,14,2.62,0.51,0.34,59.0,41.0
7524,5676.84,48,7.11,Construction,3,3442.71,0.62,0.23,0.82,40,2.99,0.61,0.32,78.0,22.0
7525,4890.34,23,4.19,Technology,2,4739.49,0.33,0.24,0.6,26,2.76,0.58,0.23,57.0,43.0
7526,3813.84,46,6.44,Retail,1,2169.85,0.8,0.11,0.73,39,2.84,0.38,0.27,75.0,25.0
7527,6523.91,34,7.42,Construction,0,4558.1,0.39,0.22,0.8,18,2.94,0.59,0.44,69.0,31.0
7528,4394.93,43,4.92,Technology,2,3919.46,0.61,0.26,0.86,22,2.96,0.51,0.28,64.0,36.0
7529,2772.22,37,7.23,Education,0,2356.39,0.49,0.2,0.91,29,2.82,0.49,0.21,77.0,23.0
7530,2500.0,37,6.1,Retail,2,1784.62,0.45,0.24,0.79,35,2.62,0.57,0.28,72.0,28.0
7531,6891.27,39,6.78,Healthcare,0,3889.79,0.6,0.17,1.0,32,2.78,0.55,0.31,80.0,20.0
7532,5925.0,41,4.24,Finance,2,4317.7,0.42,0.25,0.93,6,2.95,0.44,0.25,58.0,42.0
7533,5131.96,32,5.82,Construction,1,3337.22,0.39,0.14,0.81,18,2.68,0.55,0.08,67.0,33.0
7534,4339.59,43,3.39,Technology,2,2403.98,0.39,0.2,0.86,25,2.89,0.35,0.27,62.0,38.0
7535,4206.5,26,8.07,Manufacturing,0,3422.18,0.23,0.26,0.92,30,2.67,0.59,0.29,79.0,21.0
7536,3386.4,34,2.48,Services,0,2059.59,0.56,0.26,0.83,21,2.96,0.54,0.25,56.0,44.0
7537,4352.82,41,4.97,Technology,0,2759.83,0.3,0.14,0.89,20,2.78,0.55,0.25,67.0,33.0
7538,2500.0,42,4.1,Technology,1,1960.05,0.43,0.19,0.92,25,2.59,0.46,0.39,67.0,33.0
7539,3895.9,38,6.51,Manufacturing,0,3072.35,0.4,0.17,0.9,17,3.3,0.7,0.38,70.0,30.0
7540,4533.59,31,8.39,Energy,0,2420.68,0.49,0.26,0.78,18,2.83,0.61,0.27,71.0,29.0
7541,5914.82,42,6.48,Education,1,4461.77,0.4,0.2,0.8,25,2.3,0.48,0.25,70.0,30.0
7542,4940.11,29,9.94,Healthcare,2,3132.55,0.36,0.21,1.0,23,2.61,0.56,0.12,80.0,20.0
7543,6192.38,49,3.43,Technology,2,5077.99,0.46,0.22,0.84,14,3.07,0.56,0.32,57.0,43.0
7544,7023.7,34,3.55,Healthcare,4,6678.91,0.45,0.14,0.87,26,2.97,0.54,0.26,65.0,35.0
7545,6587.26,23,4.16,Technology,1,4367.14,0.24,0.21,0.85,27,3.04,0.3,0.39,65.0,35.0
7546,5705.76,25,5.68,Finance,1,4226.15,0.38,0.15,1.0,35,2.73,0.53,0.29,79.0,21.0
7547,5017.79,35,3.96,Manufacturing,2,4065.49,0.59,0.18,0.94,23,2.96,0.6,0.41,66.0,34.0
7548,3528.82,36,4.37,Energy,1,2491.4,0.77,0.18,0.95,33,2.75,0.45,0.21,72.0,28.0
7549,6109.92,50,6.43,Construction,2,4615.72,0.14,0.22,0.85,7,2.87,0.35,0.34,63.0,37.0
7550,7519.62,26,3.64,Construction,3,5020.34,0.52,0.16,0.89,23,2.54,0.45,0.24,64.0,36.0
7551,5513.16,35,3.8,Education,1,3280.45,0.42,0.18,0.95,20,2.75,0.51,0.25,65.0,35.0
7552,7875.89,26,4.9,Technology,1,5099.13,0.31,0.22,0.79,20,2.3,0.68,0.21,62.0,38.0
7553,2711.64,31,5.04,Manufacturing,2,1786.86,0.34,0.27,0.95,27,2.78,0.52,0.1,69.0,31.0
7554,3268.75,48,7.02,Manufacturing,2,2324.76,0.26,0.22,0.92,9,2.63,0.45,0.42,68.0,32.0
7555,6282.8,25,4.15,Manufacturing,1,4439.57,0.2,0.26,0.92,10,2.84,0.61,0.1,59.0,41.0
7556,5396.44,39,4.42,Technology,0,3555.31,0.46,0.1,0.68,28,2.58,0.47,0.31,63.0,37.0
7557,6970.67,38,6.37,Finance,4,6891.45,0.67,0.27,0.9,25,2.78,0.37,0.36,71.0,29.0
7558,4976.79,34,6.7,Education,1,3644.29,0.45,0.16,0.79,18,3.3,0.43,0.43,68.0,32.0
7559,3698.04,39,7.64,Finance,1,2692.51,0.43,0.17,1.0,34,2.76,0.57,0.47,80.0,20.0
7560,4679.61,25,6.2,Technology,4,4609.87,0.31,0.3,0.76,32,2.68,0.42,0.29,69.0,31.0
7561,2700.97,48,5.7,Construction,3,1960.38,0.26,0.21,0.74,26,2.82,0.6,0.33,66.0,34.0
7562,3307.11,50,6.36,Technology,1,2061.47,0.4,0.16,0.73,12,2.3,0.69,0.46,63.0,37.0
7563,6458.67,35,5.1,Services,1,4352.8,0.25,0.17,0.81,34,2.72,0.64,0.26,70.0,30.0
7564,6309.18,54,5.09,Construction,2,4393.31,0.57,0.13,0.89,8,2.79,0.45,0.24,63.0,37.0
7565,5544.51,31,2.84,Government,1,2895.13,0.31,0.2,1.0,15,2.84,0.38,0.31,61.0,39.0
7566,2500.0,38,6.84,Energy,0,1769.0,0.27,0.18,0.81,30,3.01,0.3,0.22,74.0,26.0
7567,4462.39,46,5.82,Technology,4,3437.09,0.74,0.23,0.77,12,2.88,0.46,0.22,61.0,39.0
7568,3162.5,31,6.67,Retail,2,3154.25,0.59,0.29,0.95,35,2.57,0.3,0.34,77.0,23.0
7569,6764.8,23,1.28,Construction,2,5410.79,0.22,0.14,0.95,39,2.42,0.54,0.24,66.0,34.0
7570,4124.42,23,5.43,Technology,2,2473.8,0.27,0.23,0.67,29,3.0,0.66,0.19,64.0,36.0
7571,3371.38,51,4.22,Manufacturing,2,2899.49,0.37,0.12,0.8,18,2.68,0.54,0.31,62.0,38.0
7572,5044.69,30,7.75,Finance,3,4284.59,0.38,0.22,0.97,13,2.86,0.45,0.34,73.0,27.0
7573,4039.77,33,6.42,Finance,1,3017.74,0.33,0.14,0.97,11,3.1,0.63,0.25,70.0,30.0
7574,7225.62,26,5.85,Services,2,5204.55,0.6,0.13,0.95,26,2.86,0.44,0.28,74.0,26.0
7575,3897.78,42,4.85,Manufacturing,2,2604.7,0.43,0.33,0.79,24,2.49,0.47,0.29,62.0,38.0
7576,2901.16,28,6.1,Technology,3,1900.36,0.39,0.31,0.74,25,2.87,0.49,0.3,65.0,35.0
7577,2500.0,31,4.11,Services,2,1565.4,0.31,0.16,0.77,35,2.75,0.42,0.32,67.0,33.0
7578,4953.82,37,5.35,Education,3,3304.93,0.24,0.3,0.95,30,2.52,0.5,0.11,71.0,29.0
7579,4157.1,26,4.63,Services,0,2553.54,0.31,0.2,0.85,26,2.99,0.61,0.29,66.0,34.0
7580,2856.64,33,8.9,Energy,0,1842.08,0.27,0.13,0.95,24,2.87,0.5,0.36,80.0,20.0
7581,6783.84,46,7.7,Services,0,3359.98,0.21,0.23,0.91,15,3.18,0.37,0.19,72.0,28.0
7582,6000.87,38,7.09,Retail,0,4442.25,0.56,0.25,0.78,27,2.81,0.52,0.26,71.0,29.0
7583,4957.67,36,3.26,Government,0,3292.71,0.54,0.24,1.0,25,2.66,0.55,0.25,65.0,35.0
7584,7046.49,36,6.8,Retail,0,5989.52,0.34,0.12,0.95,32,2.87,0.47,0.23,80.0,20.0
7585,5993.8,31,5.78,Finance,4,5114.43,0.6,0.14,1.0,26,2.74,0.49,0.16,75.0,25.0
7586,3765.72,50,7.34,Healthcare,0,3200.86,0.49,0.25,0.81,43,3.06,0.62,0.37,79.0,21.0
7587,3441.17,28,5.98,Healthcare,1,2742.81,0.24,0.14,0.98,33,2.82,0.47,0.28,78.0,22.0
7588,6226.97,36,5.49,Government,3,3675.69,0.18,0.25,0.84,9,2.67,0.53,0.39,60.0,40.0
7589,5594.55,35,5.85,Retail,0,2970.33,0.45,0.18,0.82,25,2.84,0.52,0.29,69.0,31.0
7590,5254.62,43,2.79,Manufacturing,1,3940.83,0.47,0.12,0.83,34,2.86,0.34,0.42,65.0,35.0
